t_s,kv_perc,running,waiting,prefix_hit_cum,preemptions
297.64,89.57,36,1,71.42,5
298.15,93.43,37,2,71.41,5
298.65,94.55,38,1,71.31,5
299.19,95.78,38,0,71.33,5
299.70,92.71,37,0,71.33,5
300.20,92.75,37,0,71.33,5
300.71,96.98,39,0,71.30,5
301.22,97.93,39,0,71.30,5
301.72,95.52,38,0,71.30,5
302.23,95.57,38,0,71.30,5
302.73,95.64,38,0,71.30,5
303.24,91.57,36,0,71.33,5
303.79,82.77,33,0,71.33,5
304.30,79.73,32,0,71.37,5
304.81,77.28,31,0,71.37,5
305.38,75.79,31,0,71.39,5
305.89,74.38,30,0,71.39,5
306.40,74.40,30,0,71.39,5
306.91,74.47,30,7,71.28,5
307.42,76.70,31,6,71.15,5
307.92,77.82,31,6,71.15,5
308.43,79.68,32,5,71.08,5
308.94,87.41,35,2,71.05,5
309.44,92.72,37,0,70.99,5
309.95,93.83,37,2,70.99,5
310.46,98.23,39,0,70.86,5
310.99,98.19,38,1,70.86,5
311.50,98.23,38,1,70.86,5
312.00,98.29,38,1,70.86,5
312.51,95.22,37,1,70.86,5
313.02,98.42,38,0,70.86,6
313.53,92.79,36,0,70.86,6
314.08,89.94,35,0,70.86,6
314.59,89.96,35,0,70.86,6
315.10,93.16,36,0,70.82,6
315.61,99.11,38,0,70.82,6
316.11,96.14,37,0,70.82,6
316.62,96.19,37,0,70.82,6
317.13,90.28,35,0,70.82,6
317.63,93.80,36,0,70.87,6
318.14,91.35,35,0,70.87,6
318.65,97.69,37,0,70.96,6
319.19,97.75,37,0,70.96,6
319.70,95.01,36,0,70.96,6
320.20,91.97,35,0,70.96,6
320.71,95.02,36,0,70.96,6
321.22,92.46,35,0,70.96,6
321.73,95.31,36,0,70.95,6
322.23,92.30,35,0,70.95,6
322.74,95.58,36,0,70.93,6
323.29,95.65,36,0,70.93,6
323.80,95.70,36,0,70.98,6
324.30,98.86,37,0,71.03,6
324.81,96.01,36,0,71.03,6
325.31,93.25,35,0,71.03,6
325.82,93.30,35,0,71.03,6
326.33,90.24,34,0,71.03,6
326.89,87.34,33,0,71.07,6
327.39,87.39,33,0,71.07,6
327.90,88.50,34,2,70.97,6
328.40,90.74,35,1,70.86,6
328.91,91.86,35,2,70.86,6
329.42,94.08,36,1,70.75,6
329.93,96.31,37,0,70.63,6
330.44,97.42,37,0,70.63,6
330.94,98.66,37,0,70.63,6
331.45,92.96,35,0,70.63,6
331.99,96.58,36,0,70.65,6
332.49,96.63,36,0,70.65,6
333.01,96.67,36,0,70.65,6
333.52,91.37,34,0,70.65,6
334.03,94.51,35,0,70.71,6
