policy,time,active,ready,tool,warm_caches,physical_kv_blocks,reserved_kv_blocks,capacity_blocks,n_admit,n_keep,n_evict,admit_ids,warm_admit_ids,cold_admit_ids,keep_ids,evict_ids,decision_ms
thunder_greedy,1345.0,20,52,2,2,17842,29640,30000,2,0,2,1;73,,1;73,,14;53,0.01691700890660286
thunder_greedy,1350.0,22,51,1,0,15976,29933,30000,0,0,0,,,,,,0.017250014934688807
thunder_greedy,1355.0,22,51,1,0,16407,29933,30000,0,0,0,,,,,,0.016332982340827584
thunder_greedy,1360.0,21,52,1,1,16840,29685,30000,1,0,1,12,,12,,65,0.01875002635642886
thunder_greedy,1365.0,22,52,0,0,16099,29969,30000,0,0,0,,,,,,0.016708014300093055
thunder_greedy,1370.0,21,53,0,1,16531,29816,30000,0,1,0,,,,23,,0.019167026039212942
thunder_greedy,1375.0,19,53,2,3,16949,29447,30000,2,0,2,53;23,23,53,,27;71,0.017874990589916706
thunder_greedy,1380.0,21,52,1,0,15029,28877,30000,0,0,0,,,,,,0.017915997887030244
thunder_greedy,1385.0,20,52,2,1,15451,28694,30000,1,0,1,48,,48,,0,0.020958977984264493
thunder_greedy,1390.0,21,51,2,0,14846,29128,30000,0,0,0,,,,,,0.016040983609855175
thunder_greedy,1395.0,21,51,2,0,15274,29128,30000,0,0,0,,,,,,0.01766698551364243
thunder_greedy,1400.0,20,51,3,1,15693,28962,30000,1,0,1,21,,21,,49,0.016458012396469712
thunder_greedy,1405.0,21,51,2,0,14877,29186,30000,0,0,0,,,,,,0.017542013665661216
thunder_greedy,1410.0,21,51,2,0,15301,29194,30000,0,0,0,,,,,,0.01620801049284637
thunder_greedy,1415.0,19,52,2,1,14543,27676,30000,2,0,1,0;39,,0;39,,62,0.017000013031065464
thunder_greedy,1420.0,20,50,3,1,13717,29291,30000,1,0,1,77,,77,,11,0.021042011212557554
thunder_greedy,1425.0,21,50,2,0,12840,29480,30000,0,0,0,,,,,,0.01691700890660286
thunder_greedy,1430.0,21,52,0,0,13256,29490,30000,0,0,0,,,,,,0.017041020328179002
thunder_greedy,1435.0,19,53,1,2,13660,29123,30000,2,0,2,42;33,,42;33,,36;43,0.01808302477002144
thunder_greedy,1440.0,21,52,0,0,11675,29725,30000,0,0,0,,,,,,0.016582984244450927
thunder_greedy,1445.0,21,52,0,0,12080,29736,30000,0,0,0,,,,,,0.016292004147544503
thunder_greedy,1450.0,20,53,0,1,12476,29738,30000,1,0,1,71,,71,,64,0.01766698551364243
thunder_greedy,1455.0,21,52,0,0,11537,29899,30000,0,0,0,,,,,,0.015708006685599685
thunder_greedy,1460.0,21,52,0,0,11933,29899,30000,0,0,0,,,,,,0.0162090000230819
thunder_greedy,1465.0,21,52,0,0,12329,29899,30000,0,0,0,,,,,,0.015875004464760423
thunder_greedy,1470.0,21,52,0,0,12735,29899,30000,0,0,0,,,,,,0.015416997484862804
thunder_greedy,1475.0,21,52,0,0,13147,29899,30000,0,0,0,,,,,,0.01562500256113708
thunder_greedy,1480.0,20,52,1,1,13553,29810,30000,1,0,1,32,,32,,72,0.01633400097489357
thunder_greedy,1485.0,21,51,1,0,12632,29972,30000,0,0,0,,,,,,0.016749982023611665
thunder_greedy,1490.0,21,51,1,0,13042,29972,30000,0,0,0,,,,,,0.015875004464760423
thunder_greedy,1495.0,21,51,1,0,13452,29972,30000,0,0,0,,,,,,0.018082995666190982
thunder_greedy,1500.0,21,51,1,0,13869,29972,30000,0,0,0,,,,,,0.016584002878516912
thunder_greedy,1505.0,21,51,1,0,14286,29972,30000,0,0,0,,,,,,0.016125006368383765
thunder_greedy,1510.0,21,51,1,0,14704,29972,30000,0,0,0,,,,,,0.01462499494664371
thunder_greedy,1515.0,21,51,1,0,15123,29972,30000,0,0,0,,,,,,0.015666999388486147
thunder_greedy,1520.0,20,52,1,1,15537,29797,30000,1,0,1,3,,3,,60,0.017166981706395745
thunder_greedy,1525.0,19,51,3,2,14683,29421,30000,2,0,2,66;65,,66;65,,50;78,0.017749989638105035
thunder_greedy,1530.0,20,50,3,1,13390,29832,30000,1,0,1,56,,56,,38,0.017375015886500478
thunder_greedy,1535.0,21,51,1,0,12494,29813,30000,0,0,0,,,,,,0.016583013348281384
thunder_greedy,1540.0,21,51,1,0,12897,29813,30000,0,0,0,,,,,,0.016082980437204242
thunder_greedy,1545.0,21,51,1,0,13296,29813,30000,0,0,0,,,,,,0.015875004464760423
thunder_greedy,1550.0,21,51,1,0,13699,29813,30000,0,0,0,,,,,,0.015541998436674476
thunder_greedy,1555.0,21,51,1,0,14109,29813,30000,0,0,0,,,,,,0.015291996533051133
thunder_greedy,1560.0,21,51,1,0,14529,29813,30000,0,0,0,,,,,,0.015291007002815604
thunder_greedy,1565.0,20,51,2,1,14947,29558,30000,1,0,1,47,,47,,63,0.028125010430812836
thunder_greedy,1570.0,21,51,1,0,14174,29875,30000,0,0,0,,,,,,0.016417005099356174
thunder_greedy,1575.0,21,51,1,0,14589,29875,30000,0,0,0,,,,,,0.01633301144465804
thunder_greedy,1580.0,21,51,1,0,15014,29875,30000,0,0,0,,,,,,0.01562500256113708
thunder_greedy,1585.0,20,52,1,1,15431,29721,30000,1,0,1,40,,40,,69,0.016790989320725203
thunder_greedy,1590.0,20,51,2,1,14753,29706,30000,1,0,1,2,,2,,73,0.01683298614807427
thunder_greedy,1595.0,20,51,2,1,14103,29718,30000,1,0,1,67,,67,,1,0.01720801810733974
thunder_greedy,1600.0,20,51,2,1,13403,29742,30000,1,0,1,73,,73,,6,0.01695798709988594
thunder_greedy,1605.0,20,51,1,0,11702,28415,30000,1,0,0,69,,69,,,0.016332982340827584
thunder_greedy,1610.0,21,50,1,0,12719,29857,30000,0,0,0,,,,,,0.0160830095410347
thunder_greedy,1615.0,21,50,1,0,13118,29857,30000,0,0,0,,,,,,0.015833997167646885
thunder_greedy,1620.0,21,50,1,0,13524,29857,30000,0,0,0,,,,,,0.015541998436674476
thunder_greedy,1625.0,20,50,2,1,13927,29629,30000,1,0,1,1,,1,,12,0.01591700129210949
thunder_greedy,1630.0,21,50,1,0,13107,29899,30000,0,0,0,,,,,,0.015333003830164671
thunder_greedy,1635.0,21,50,1,0,13506,29899,30000,0,0,0,,,,,,0.015375000657513738
thunder_greedy,1640.0,21,50,1,0,13911,29899,30000,0,0,0,,,,,,0.01724998583085835
thunder_greedy,1645.0,21,50,1,0,14317,29899,30000,0,0,0,,,,,,0.016207981389015913
thunder_greedy,1650.0,20,50,2,1,14727,29711,30000,1,0,1,78,,78,,53,0.016458012396469712
thunder_greedy,1655.0,21,50,1,0,13910,29996,30000,0,0,0,,,,,,0.015541998436674476
thunder_greedy,1660.0,21,50,1,0,14311,29996,30000,0,0,0,,,,,,0.015416007954627275
thunder_greedy,1665.0,21,50,1,0,14729,29996,30000,0,0,0,,,,,,0.015416007954627275
thunder_greedy,1670.0,21,50,1,0,15144,29996,30000,0,0,0,,,,,,0.014874996850267053
thunder_greedy,1675.0,21,50,1,0,15565,29996,30000,0,0,0,,,,,,0.01883399090729654
thunder_greedy,1680.0,21,50,1,0,15984,29996,30000,0,0,0,,,,,,0.015083991456776857
thunder_greedy,1685.0,20,50,2,1,16403,29779,30000,1,0,1,75,,75,,0,0.016000005416572094
thunder_greedy,1690.0,21,49,2,0,15664,29943,30000,0,0,0,,,,,,0.015666009858250618
thunder_greedy,1695.0,20,50,2,1,16084,29686,30000,1,0,1,53,,53,,77,0.016291975043714046
thunder_greedy,1700.0,20,49,3,1,15281,29730,30000,1,0,1,44,,44,,39,0.016292004147544503
thunder_greedy,1705.0,21,49,2,0,14447,29812,30000,0,0,0,,,,,,0.015708006685599685
thunder_greedy,1710.0,20,49,3,1,14865,29688,30000,1,0,1,36,,36,,48,0.016332982340827584
thunder_greedy,1715.0,21,49,2,0,13943,29867,30000,0,0,0,,,,,,0.017375015886500478
thunder_greedy,1720.0,21,50,1,0,14361,29867,30000,0,0,0,,,,,,0.016125006368383765
thunder_greedy,1725.0,21,50,1,0,14777,29867,30000,0,0,0,,,,,,0.015500001609325409
thunder_greedy,1730.0,20,50,2,1,15192,29645,30000,1,0,1,28,,28,,42,0.0160830095410347
thunder_greedy,1735.0,19,49,4,2,14343,29542,30000,2,0,2,43;17,,43;17,,21;71,0.016542006051167846
thunder_greedy,1740.0,21,48,3,0,12140,29983,30000,0,0,0,,,,,,0.016624981071799994
thunder_greedy,1745.0,21,49,2,0,12546,29983,30000,0,0,0,,,,,,0.015583995264023542
thunder_greedy,1750.0,21,50,1,0,12953,29983,30000,0,0,0,,,,,,0.016790989320725203
thunder_greedy,1755.0,21,50,1,0,13364,29983,30000,0,0,0,,,,,,0.017167010810226202
thunder_greedy,1760.0,20,50,2,1,13769,29755,30000,0,1,0,,,,3,,0.016708014300093055
thunder_greedy,1765.0,20,51,1,1,14176,29755,30000,0,1,0,,,,3,,0.01620801049284637
thunder_greedy,1770.0,20,51,1,1,14590,29755,30000,0,1,0,,,,3,,0.015999976312741637
thunder_greedy,1775.0,19,52,1,2,14993,29517,30000,1,1,0,56,56,,3,,0.017416983610019088
thunder_greedy,1780.0,20,51,1,1,15405,29847,30000,0,1,0,,,,3,,0.016708974726498127
thunder_greedy,1785.0,20,51,1,1,15812,29847,30000,0,1,0,,,,3,,0.019708997569978237
thunder_greedy,1790.0,19,52,1,2,16221,29662,30000,1,0,1,3,3,,,32,0.018167018424719572
thunder_greedy,1795.0,19,51,1,0,13907,27209,30000,1,0,0,16,,16,,,0.0162090000230819
thunder_greedy,1800.0,20,50,1,0,14318,28740,30000,0,0,0,,,,,,0.01624997821636498
thunder_greedy,1805.0,20,50,1,0,14734,28740,30000,0,0,0,,,,,,0.01591601176187396
thunder_greedy,1810.0,19,50,2,1,15149,28498,30000,1,0,1,13,,13,,66,0.017958023818209767
thunder_greedy,1815.0,20,49,2,0,14299,28775,30000,0,0,0,,,,,,0.015375000657513738
thunder_greedy,1820.0,19,49,3,1,14714,28568,30000,1,0,1,29,,29,,56,0.01575000351294875
thunder_greedy,1825.0,20,50,1,0,13970,28947,30000,0,0,0,,,,,,0.015249999705702066
thunder_greedy,1830.0,20,50,1,0,14388,28947,30000,0,0,0,,,,,,0.0160830095410347
thunder_greedy,1835.0,19,50,2,1,14803,28755,30000,1,0,1,9,,9,,65,0.016499980119988322
thunder_greedy,1840.0,20,51,0,0,13908,28992,30000,0,0,0,,,,,,0.016375008272007108
thunder_greedy,1845.0,20,51,0,0,14325,28992,30000,0,0,0,,,,,,0.015708996215835214
thunder_greedy,1850.0,20,51,0,0,14744,28992,30000,0,0,0,,,,,,0.016165984561666846
thunder_greedy,1855.0,20,51,0,0,15165,28992,30000,0,0,0,,,,,,0.01779201556928456
thunder_greedy,1860.0,20,51,0,0,15585,28992,30000,0,0,0,,,,,,0.01837499439716339
thunder_greedy,1865.0,19,51,1,1,16011,28766,30000,1,0,1,45,,45,,47,0.017167010810226202
thunder_greedy,1870.0,20,51,0,0,15142,29027,30000,0,0,0,,,,,,0.020209001377224922
thunder_greedy,1875.0,19,51,1,1,15561,28871,30000,1,0,1,25,,25,,40,0.016875012079253793
thunder_greedy,1880.0,20,51,0,0,14848,29295,30000,0,0,0,,,,,,0.016000005416572094
thunder_greedy,1885.0,20,51,0,0,15265,29295,30000,0,0,0,,,,,,0.015500001609325409
thunder_greedy,1890.0,20,51,0,0,15685,29295,30000,0,0,0,,,,,,0.015500001609325409
thunder_greedy,1895.0,20,51,0,0,16108,29295,30000,0,0,0,,,,,,0.018417020328342915
thunder_greedy,1900.0,18,51,2,2,16530,28951,30000,2,0,2,40;71,,40;71,,67;69,0.017709011444821954
thunder_greedy,1905.0,18,49,4,2,14535,29162,30000,2,0,2,54;6,,54;6,,1;3,0.016792007954791188
thunder_greedy,1910.0,19,49,3,1,12387,29632,30000,1,0,0,2,2,,,,0.016833015251904726
thunder_greedy,1915.0,20,49,2,0,12785,29966,30000,0,0,0,,,,,,0.015915982658043504
thunder_greedy,1920.0,19,49,3,1,13178,29831,30000,1,0,1,51,,51,,73,0.016416015569120646
thunder_greedy,1925.0,20,49,2,0,12317,29935,30000,0,0,0,,,,,,0.018207996618002653
thunder_greedy,1930.0,20,49,2,0,12721,29935,30000,0,0,0,,,,,,0.015958008589223027
thunder_greedy,1935.0,20,49,2,0,13126,29935,30000,0,0,0,,,,,,0.017041020328179002
thunder_greedy,1940.0,20,50,1,0,13536,29935,30000,0,0,0,,,,,,0.016708014300093055
thunder_greedy,1945.0,20,50,1,0,13946,29935,30000,0,0,0,,,,,,0.016000005416572094
thunder_greedy,1950.0,19,50,2,1,14360,29715,30000,1,0,1,67,,67,,2,0.015792000340297818
thunder_greedy,1955.0,20,50,1,0,13467,29872,30000,0,0,0,,,,,,0.01620801049284637
thunder_greedy,1960.0,20,50,1,0,13876,29872,30000,0,0,0,,,,,,0.015875004464760423
thunder_greedy,1965.0,20,50,1,0,14286,29872,30000,0,0,0,,,,,,0.014749995898455381
thunder_greedy,1970.0,19,50,2,1,14697,29678,30000,1,0,1,5,,5,,44,0.016250007320195436
thunder_greedy,1975.0,19,50,2,1,13975,29681,30000,1,0,1,44,,44,,53,0.01704200985841453
thunder_greedy,1980.0,18,51,2,2,13475,29545,30000,2,0,2,69;76,,69;76,,75;78,0.01745900954119861
thunder_greedy,1985.0,20,50,1,0,11328,29921,30000,0,0,0,,,,,,0.016458012396469712
thunder_greedy,1990.0,20,50,1,0,11720,29921,30000,0,0,0,,,,,,0.015708006685599685
thunder_greedy,1995.0,20,50,1,0,12112,29921,30000,0,0,0,,,,,,0.01562500256113708
thunder_greedy,2000.0,20,50,1,0,12507,29921,30000,0,0,0,,,,,,0.015583995264023542
thunder_greedy,2005.0,20,50,1,0,12907,29921,30000,0,0,0,,,,,,0.022833002731204033
thunder_greedy,2010.0,20,51,0,0,13313,29921,30000,0,0,0,,,,,,0.01662501017563045
thunder_greedy,2015.0,20,51,0,0,13720,29921,30000,0,0,0,,,,,,0.016125006368383765
thunder_greedy,2020.0,20,51,0,0,14130,29921,30000,0,0,0,,,,,,0.01591700129210949
thunder_greedy,2025.0,20,51,0,0,14546,29921,30000,0,0,0,,,,,,0.015708996215835214
thunder_greedy,2030.0,20,51,0,0,14958,29921,30000,0,0,0,,,,,,0.015458004781976342
thunder_greedy,2035.0,20,51,0,0,15375,29921,30000,0,0,0,,,,,,0.015666999388486147
thunder_greedy,2040.0,18,51,1,1,14470,28260,30000,2,0,1,4;55,,4;55,,36,0.017707992810755968
thunder_greedy,2045.0,19,50,1,1,13501,29671,30000,1,0,1,66,,66,,28,0.01641598646529019
thunder_greedy,2050.0,20,49,1,0,12559,29905,30000,0,0,0,,,,,,0.015790981706231833
thunder_greedy,2055.0,19,50,1,1,13634,29732,30000,1,0,1,75,,75,,17,0.016292004147544503
thunder_greedy,2060.0,20,49,1,0,12988,29956,30000,0,0,0,,,,,,0.01575000351294875
thunder_greedy,2065.0,20,49,1,0,13385,29956,30000,0,0,0,,,,,,0.017167010810226202
thunder_greedy,2070.0,20,49,1,0,13780,29956,30000,0,0,0,,,,,,0.015249999705702066
thunder_greedy,2075.0,20,49,1,0,14181,29956,30000,0,0,0,,,,,,0.014958000974729657
thunder_greedy,2080.0,20,49,1,0,14586,29956,30000,0,0,0,,,,,,0.01783299376256764
thunder_greedy,2085.0,19,49,2,1,14984,29752,30000,1,0,1,52,,52,,16,0.016167003195732832
thunder_greedy,2090.0,20,49,1,0,14067,30000,30000,0,0,0,,,,,,0.016250007320195436
thunder_greedy,2095.0,20,49,1,0,14472,30000,30000,0,0,0,,,,,,0.015583005733788013
thunder_greedy,2100.0,20,50,0,0,14873,30000,30000,0,0,0,,,,,,0.01575000351294875
thunder_greedy,2105.0,20,50,0,0,15288,30000,30000,0,0,0,,,,,,0.015458004781976342
thunder_greedy,2110.0,18,51,1,2,15695,29597,30000,2,0,2,3;35,,3;35,,13;29,0.01666598836891353
thunder_greedy,2115.0,20,49,1,0,13419,29911,30000,0,0,0,,,,,,0.01566598075442016
thunder_greedy,2120.0,20,49,1,0,13814,29911,30000,0,0,0,,,,,,0.016999983927235007
thunder_greedy,2125.0,20,49,1,0,14216,29911,30000,0,0,0,,,,,,0.015708006685599685
thunder_greedy,2130.0,19,50,1,1,14615,29708,30000,1,0,1,49,,49,,9,0.016166013665497303
thunder_greedy,2135.0,20,49,1,0,14437,29944,30000,0,0,0,,,,,,0.015749974409118295
thunder_greedy,2140.0,20,50,0,0,14834,29944,30000,0,0,0,,,,,,0.015749974409118295
thunder_greedy,2145.0,20,50,0,0,15247,29944,30000,0,0,0,,,,,,0.015624973457306623
thunder_greedy,2150.0,20,50,0,0,15659,29944,30000,0,0,0,,,,,,0.015166006051003933
thunder_greedy,2155.0,20,50,0,0,16076,29944,30000,0,0,0,,,,,,0.016875012079253793
thunder_greedy,2160.0,20,50,0,0,16497,29944,30000,0,0,0,,,,,,0.01695798709988594
thunder_greedy,2165.0,20,50,0,0,16920,29944,30000,0,0,0,,,,,,0.015874975360929966
thunder_greedy,2170.0,20,50,0,0,17342,29944,30000,0,0,0,,,,,,0.015708996215835214
thunder_greedy,2175.0,19,51,0,1,17759,29728,30000,1,0,1,27,,27,,25,0.01708301715552807
thunder_greedy,2180.0,19,50,1,1,16845,29766,30000,0,1,0,,,,51,,0.016667007002979517
thunder_greedy,2185.0,19,51,0,1,17261,29766,30000,0,1,0,,,,51,,0.017790996935218573
thunder_greedy,2190.0,19,51,0,1,17683,29766,30000,0,1,0,,,,51,,0.017084006685763597
thunder_greedy,2195.0,19,51,0,1,18105,29766,30000,0,1,0,,,,51,,0.016250007320195436
thunder_greedy,2200.0,18,51,1,2,18521,29533,30000,1,1,1,63,,63,6,51,0.016583013348281384
thunder_greedy,2205.0,18,52,0,2,17783,29838,30000,1,0,2,50,,50,,6;45,0.017040991224348545
thunder_greedy,2210.0,19,51,0,0,15448,28680,30000,0,0,0,,,,,,0.01604200224392116
thunder_greedy,2215.0,19,51,0,0,15864,28680,30000,0,0,0,,,,,,0.01575000351294875
thunder_greedy,2220.0,19,51,0,0,16280,28680,30000,0,0,0,,,,,,0.015584024367854
thunder_greedy,2225.0,18,51,1,1,16698,28507,30000,1,0,1,77,,77,,71,0.016292004147544503
thunder_greedy,2230.0,19,51,0,0,15733,28719,30000,0,0,0,,,,,,0.021082989405840635
thunder_greedy,2235.0,18,51,1,1,16144,28618,30000,1,0,1,46,,46,,40,0.017125013982877135
thunder_greedy,2240.0,19,51,0,0,15251,28904,30000,0,0,0,,,,,,0.01633301144465804
thunder_greedy,2245.0,19,51,0,0,15666,28904,30000,0,0,0,,,,,,0.016082980437204242
thunder_greedy,2250.0,19,51,0,0,16082,28904,30000,0,0,0,,,,,,0.015583005733788013
thunder_greedy,2255.0,19,51,0,0,16499,28904,30000,0,0,0,,,,,,0.015541008906438947
thunder_greedy,2260.0,19,51,0,0,16917,28904,30000,0,0,0,,,,,,0.01879199407994747
thunder_greedy,2265.0,19,51,0,0,17336,28904,30000,0,0,0,,,,,,0.017125013982877135
thunder_greedy,2270.0,18,51,1,1,17758,28795,30000,1,0,1,51,,51,,54,0.016583013348281384
thunder_greedy,2275.0,18,50,2,1,16724,28744,30000,1,0,1,11,,11,,69,0.01620801049284637
thunder_greedy,2280.0,18,49,3,1,15810,28795,30000,1,0,1,8,,8,,55,0.016000005416572094
thunder_greedy,2285.0,19,50,1,0,15050,29236,30000,0,0,0,,,,,,0.015958008589223027
thunder_greedy,2290.0,19,50,1,0,15460,29236,30000,0,0,0,,,,,,0.015249999705702066
thunder_greedy,2295.0,18,50,2,1,15872,29122,30000,1,0,1,55,,55,,44,0.015875004464760423
thunder_greedy,2300.0,19,50,1,0,14990,29341,30000,0,0,0,,,,,,0.016790989320725203
thunder_greedy,2305.0,19,50,1,0,15402,29341,30000,0,0,0,,,,,,0.015999976312741637
thunder_greedy,2310.0,18,50,2,1,15810,29249,30000,1,0,1,2,,2,,76,0.016458012396469712
thunder_greedy,2315.0,19,51,0,0,14931,29576,30000,0,0,0,,,,,,0.01695798709988594
thunder_greedy,2320.0,19,51,0,0,15342,29576,30000,0,0,0,,,,,,0.01591601176187396
thunder_greedy,2325.0,18,51,0,0,14336,28120,30000,1,0,0,76,,76,,,0.01604200224392116
thunder_greedy,2330.0,18,50,1,1,14742,29512,30000,1,0,1,29,,29,,4,0.016583013348281384
thunder_greedy,2335.0,19,49,1,0,13774,29759,30000,0,0,0,,,,,,0.01604200224392116
thunder_greedy,2340.0,19,49,1,0,14181,29759,30000,0,0,0,,,,,,0.01662501017563045
thunder_greedy,2345.0,19,50,0,0,14589,29759,30000,0,0,0,,,,,,0.015708006685599685
thunder_greedy,2350.0,19,50,0,0,14997,29759,30000,0,0,0,,,,,,0.015375000657513738
thunder_greedy,2355.0,19,50,0,0,15402,29766,30000,0,0,0,,,,,,0.015208002878353
thunder_greedy,2360.0,19,50,0,0,15814,29775,30000,0,0,0,,,,,,0.014999997802078724
thunder_greedy,2365.0,19,50,0,0,16224,29783,30000,0,0,0,,,,,,0.0153339933604002
thunder_greedy,2370.0,18,51,0,1,16634,29658,30000,1,0,1,53,,53,,66,0.01679101842455566
thunder_greedy,2375.0,19,50,0,0,15606,29856,30000,0,0,0,,,,,,0.021500018192455173
thunder_greedy,2380.0,19,50,0,0,16016,29864,30000,0,0,0,,,,,,0.01562500256113708
thunder_greedy,2385.0,17,50,2,2,16422,29583,30000,2,0,2,1;20,,1;20,,35;75,0.016125006368383765
thunder_greedy,2390.0,18,50,1,1,14134,29765,30000,1,0,1,37,,37,,3,0.016417005099356174
thunder_greedy,2395.0,19,49,1,0,13165,29843,30000,0,0,0,,,,,,0.015875004464760423
thunder_greedy,2400.0,18,49,2,1,13562,29851,30000,1,0,1,19,,19,,5,0.015624973457306623
thunder_greedy,2405.0,18,49,2,1,12483,29702,30000,1,0,1,28,,28,,49,0.01575000351294875
thunder_greedy,2410.0,19,49,1,0,11497,29970,30000,0,0,0,,,,,,0.018416991224512458
thunder_greedy,2415.0,19,50,0,0,11881,29970,30000,0,0,0,,,,,,0.01691700890660286
thunder_greedy,2420.0,19,50,0,0,12268,29970,30000,0,0,0,,,,,,0.016166013665497303
thunder_greedy,2425.0,19,50,0,0,12661,29970,30000,0,0,0,,,,,,0.016624981071799994
thunder_greedy,2430.0,19,50,0,0,13055,29970,30000,0,0,0,,,,,,0.014667020877823234
thunder_greedy,2435.0,19,50,0,0,13451,29970,30000,0,0,0,,,,,,0.014582998119294643
thunder_greedy,2440.0,19,50,0,0,13848,29970,30000,0,0,0,,,,,,0.01491699367761612
thunder_greedy,2445.0,19,50,0,0,14248,29970,30000,0,0,0,,,,,,0.014833000022917986
thunder_greedy,2450.0,17,51,1,2,14741,29724,30000,2,0,2,7;15,,7;15,,27;52,0.018874998204410076
thunder_greedy,2455.0,18,50,1,1,12805,29715,30000,1,0,1,22,,22,,63,0.018000020645558834
thunder_greedy,2460.0,19,49,1,0,11867,29933,30000,0,0,0,,,,,,0.016582984244450927
thunder_greedy,2465.0,19,49,1,0,12256,29933,30000,0,0,0,,,,,,0.015375000657513738
thunder_greedy,2470.0,19,50,0,0,12646,29933,30000,0,0,0,,,,,,0.015541998436674476
thunder_greedy,2475.0,19,50,0,0,13036,29933,30000,0,0,0,,,,,,0.015708006685599685
thunder_greedy,2480.0,18,51,0,1,13720,29723,30000,1,0,1,21,,21,,50,0.016082980437204242
thunder_greedy,2485.0,19,50,0,0,12727,29987,30000,0,0,0,,,,,,0.01612497726455331
thunder_greedy,2490.0,19,50,0,0,13119,29987,30000,0,0,0,,,,,,0.015208002878353
thunder_greedy,2495.0,19,50,0,0,13516,29987,30000,0,0,0,,,,,,0.01575000351294875
thunder_greedy,2500.0,19,50,0,0,13918,29987,30000,0,0,0,,,,,,0.015083991456776857
thunder_greedy,2505.0,19,50,0,0,14316,29987,30000,0,0,0,,,,,,0.015333003830164671
thunder_greedy,2510.0,19,50,0,0,14714,29987,30000,0,0,0,,,,,,0.015124998753890395
thunder_greedy,2515.0,18,50,1,1,15112,29769,30000,1,0,1,79,,79,,46,0.015875004464760423
thunder_greedy,2520.0,19,50,0,0,14132,29963,30000,0,0,0,,,,,,0.015416997484862804
thunder_greedy,2525.0,19,50,0,0,14524,29963,30000,0,0,0,,,,,,0.015500001609325409
thunder_greedy,2530.0,19,50,0,0,14918,29963,30000,0,0,0,,,,,,0.015124998753890395
thunder_greedy,2535.0,19,50,0,0,15321,29963,30000,0,0,0,,,,,,0.018375023500993848
thunder_greedy,2540.0,19,50,0,0,15721,29963,30000,0,0,0,,,,,,0.01612497726455331
thunder_greedy,2545.0,19,50,0,0,16123,29963,30000,0,0,0,,,,,,0.015416007954627275
thunder_greedy,2550.0,19,50,0,0,16535,29963,30000,0,0,0,,,,,,0.015291996533051133
thunder_greedy,2555.0,19,50,0,0,16950,29963,30000,0,0,0,,,,,,0.014749995898455381
thunder_greedy,2560.0,19,50,0,0,17371,29963,30000,0,0,0,,,,,,0.015666999388486147
thunder_greedy,2565.0,19,50,0,0,17785,29963,30000,0,0,0,,,,,,0.014958000974729657
thunder_greedy,2570.0,18,50,1,1,18203,29755,30000,0,1,0,,,,51,,0.017959013348445296
thunder_greedy,2575.0,17,51,1,2,18614,29525,30000,1,1,1,48,,48,51,8,0.017040991224348545
thunder_greedy,2580.0,18,51,0,1,17648,29790,30000,0,1,0,,,,51,,0.016290985513478518
thunder_greedy,2585.0,18,51,0,1,18055,29790,30000,0,1,0,,,,51,,0.015875004464760423
thunder_greedy,2590.0,18,51,0,1,18468,29790,30000,0,1,0,,,,51,,0.01575000351294875
thunder_greedy,2595.0,17,52,0,2,18880,29540,30000,1,1,1,56,,56,51,2,0.016583013348281384
thunder_greedy,2600.0,17,51,1,2,17926,29656,30000,1,1,1,9,,9,11,51,0.016416975995525718
thunder_greedy,2605.0,18,51,0,1,16940,29913,30000,0,1,0,,,,11,,0.016125006368383765
thunder_greedy,2610.0,18,51,0,1,17351,29923,30000,0,1,0,,,,11,,0.01841600169427693
thunder_greedy,2615.0,18,51,0,1,17759,29932,30000,0,1,0,,,,11,,0.01704200985841453
thunder_greedy,2620.0,18,51,0,1,18172,29941,30000,0,1,0,,,,11,,0.01620801049284637
thunder_greedy,2625.0,18,51,0,1,18586,29951,30000,0,1,0,,,,11,,0.01591700129210949
thunder_greedy,2630.0,18,51,0,1,19002,29959,30000,0,1,0,,,,11,,0.01591700129210949
thunder_greedy,2635.0,18,51,0,1,19420,29968,30000,0,1,0,,,,11,,0.016375008272007108
thunder_greedy,2640.0,17,52,0,2,19834,29731,30000,1,0,1,20,20,,,11,0.017125013982877135
thunder_greedy,2645.0,18,51,0,0,18813,28607,30000,0,0,0,,,,,,0.014999997802078724
thunder_greedy,2650.0,18,51,0,0,19232,28615,30000,0,0,0,,,,,,0.01633400097489357
thunder_greedy,2655.0,18,51,0,0,19650,28622,30000,0,0,0,,,,,,0.01591601176187396
thunder_greedy,2660.0,16,52,0,1,18377,26690,30000,2,0,0,19;49,19,49,,,0.016709003830328584
