scenario,seed,policy,t_s,kv_perc,running,waiting,router_ready,tool,prefill,decode,completed_programs,completed_requests,prefill_tps,decode_tps,prefix_hit_cum,preemptions
coder80_calibration_r2,20260828,fcfs,15.0,31.254925373134327,55.0,0.0,18.0,7.0,0.0,55.0,0.0,78.0,0.0,785.4989901642294,37.02939379244508,0.0
coder80_calibration_r2,20260828,fcfs,15.510196877119698,43.15701492537313,69.0,0.0,8.0,3.0,8.0,61.0,0.0,82.0,33853.57986785674,676.4451985968054,42.1521556806165,0.0
coder80_calibration_r2,20260828,fcfs,16.183622103173814,45.54268656716418,67.0,0.0,12.0,1.0,5.0,62.0,0.0,84.0,31235.609161764132,674.2386374757076,42.1521556806165,0.0
coder80_calibration_r2,20260828,fcfs,16.653033189513287,42.76776119402985,62.0,0.0,14.0,4.0,0.0,62.0,0.0,89.0,11208.005657525002,665.777634062406,42.1521556806165,0.0
coder80_calibration_r2,20260828,fcfs,17.04349581268459,41.998805970149256,60.0,0.0,16.0,4.0,0.0,60.0,0.0,91.0,0.0,795.5052761688942,42.1521556806165,0.0
coder80_calibration_r2,20260828,fcfs,17.53945257300301,41.184477611940295,58.0,0.0,17.0,5.0,0.0,58.0,0.0,93.0,0.0,774.8221330562191,42.1521556806165,0.0
coder80_calibration_r2,20260828,fcfs,18.0,39.312238805970146,56.0,0.0,19.0,5.0,0.0,56.0,0.0,95.0,0.0,779.3550032712525,42.1521556806165,0.0
coder80_calibration_r2,20260828,fcfs,18.577434493198812,47.60358208955224,73.0,0.0,3.0,4.0,1.0,72.0,0.0,97.0,8603.691820976048,691.2893074357738,46.70175642940677,0.0
coder80_calibration_r2,20260828,fcfs,19.02756296178713,47.71820895522388,73.0,0.0,4.0,3.0,0.0,73.0,0.0,97.0,1119.5283322033647,693.8186023369605,46.70175642940677,0.0
coder80_calibration_r2,20260828,fcfs,19.52756296178713,46.509850746268654,72.0,0.0,4.0,4.0,0.0,72.0,0.0,98.0,0.0,812.0290830253216,46.70175642940677,0.0
coder80_calibration_r2,20260828,fcfs,20.227065924686826,42.18029850746269,68.0,0.0,6.0,6.0,0.0,68.0,0.0,102.0,0.0,799.0171122776352,46.70175642940677,0.0
coder80_calibration_r2,20260828,fcfs,20.524999887355065,41.85313432835821,67.0,0.0,8.0,5.0,0.0,67.0,0.0,103.0,0.0,804.6341492402962,46.70175642940677,0.0
coder80_calibration_r2,20260828,fcfs,21.0,38.846567164179106,64.0,0.0,9.0,7.0,0.0,64.0,0.0,106.0,0.0,795.6389075085119,46.70175642940677,0.0
coder80_calibration_r2,20260828,fcfs,21.63290352509078,45.146268656716416,69.0,0.0,2.0,9.0,2.0,67.0,0.0,110.0,14511.831551436411,687.204616674315,50.16531737817414,0.0
coder80_calibration_r2,20260828,fcfs,22.00863066916366,45.20358208955224,68.0,0.0,6.0,6.0,0.0,68.0,0.0,111.0,9816.726615995523,681.4925866625788,50.16531737817414,0.0
coder80_calibration_r2,20260828,fcfs,22.50863066916366,42.07044776119403,63.0,0.0,6.0,11.0,0.0,63.0,0.0,116.0,0.0,782.1794785821949,50.16531737817414,0.0
coder80_calibration_r2,20260828,fcfs,23.485697368652744,39.95462686567164,60.0,0.0,13.0,7.0,0.0,60.0,0.0,119.0,0.0,794.121777995131,50.16531737817414,0.0
coder80_calibration_r2,20260828,fcfs,23.515405559721543,39.95701492537314,60.0,0.0,14.0,6.0,0.0,60.0,0.0,119.0,0.0,795.3743770247135,50.16531737817414,0.0
coder80_calibration_r2,20260828,fcfs,24.0,38.92059701492537,58.0,0.0,15.0,7.0,0.0,58.0,0.0,121.0,0.0,785.1084346010781,50.16531737817414,0.0
coder80_calibration_r2,20260828,fcfs,24.73033435573984,51.33611940298508,69.0,0.0,6.0,5.0,7.0,62.0,0.0,125.0,32209.39183026292,678.8622416168474,52.758640631671426,0.0
coder80_calibration_r2,20260828,fcfs,25.336544524676736,51.10208955223881,66.0,0.0,8.0,6.0,0.0,66.0,0.0,128.0,14711.687506846232,681.9313034507646,52.758640631671426,0.0
coder80_calibration_r2,20260828,fcfs,25.617325975125695,50.772537313432835,65.0,0.0,10.0,5.0,0.0,65.0,0.0,129.0,0.0,804.1416041749898,52.758640631671426,0.0
coder80_calibration_r2,20260828,fcfs,26.036166803201247,48.76179104477612,62.0,0.0,13.0,4.0,0.0,62.0,1.0,132.0,0.0,794.3710460329008,52.758640631671426,0.0
