t_s,kv_perc,running,waiting,prefix_hit_cum,preemptions
303.30,91.14,28,0,7.79,8
303.80,91.29,28,0,7.79,8
304.31,91.43,28,0,7.79,8
304.82,91.59,28,0,7.79,8
305.33,91.73,28,0,7.79,8
305.84,91.87,28,0,7.79,8
306.34,90.22,27,0,7.79,8
306.85,87.12,26,0,7.79,8
307.35,83.41,25,0,7.79,8
307.86,79.31,24,0,7.79,8
308.36,79.43,24,0,7.79,8
308.87,79.57,24,0,7.79,8
309.38,79.69,24,0,7.79,8
309.88,79.83,24,0,7.79,8
310.39,79.88,24,0,7.79,8
310.89,79.88,24,0,7.79,8
311.40,83.06,25,1,7.78,8
311.91,83.06,25,1,7.78,8
312.41,86.22,26,2,7.76,8
312.92,86.22,26,2,7.76,8
313.43,89.39,27,1,7.75,8
313.93,91.64,28,0,7.75,8
314.44,91.77,28,0,7.75,8
314.94,91.93,28,0,7.75,8
315.45,92.08,28,0,7.75,8
315.96,92.21,28,0,7.75,8
316.46,92.37,28,0,7.75,8
316.97,92.51,28,0,7.75,8
317.48,92.64,28,0,7.75,8
317.98,92.80,28,0,7.75,8
318.49,92.94,28,0,7.75,8
318.99,93.10,28,0,7.75,8
319.50,93.23,28,0,7.75,8
320.01,89.65,27,0,7.75,8
320.51,89.67,27,0,7.75,8
321.02,91.27,28,0,7.75,8
321.52,91.42,28,0,7.75,8
322.03,91.56,28,0,7.75,8
322.54,91.71,28,0,7.75,8
323.04,91.87,28,0,7.75,8
323.55,92.01,28,0,7.75,8
324.06,92.16,28,0,7.75,8
324.56,92.31,28,0,7.75,8
325.07,87.90,27,0,7.75,8
325.57,87.93,27,0,7.75,8
326.08,87.93,27,0,7.75,8
326.58,91.32,28,0,7.74,8
327.09,91.47,28,0,7.74,8
327.60,91.63,28,0,7.74,8
328.11,91.77,28,0,7.74,8
328.61,91.90,28,0,7.74,8
329.12,92.07,28,0,7.74,8
329.62,92.19,28,0,7.74,8
330.13,89.44,27,0,7.74,8
330.64,89.58,27,0,7.74,8
331.14,89.72,27,0,7.74,8
331.65,89.86,27,0,7.74,8
332.15,90.01,27,0,7.74,8
332.66,90.13,27,0,7.74,8
333.17,90.28,27,0,7.74,8
333.67,90.43,27,0,7.74,8
334.18,88.84,26,0,7.74,8
334.69,88.98,26,0,7.74,8
335.19,90.43,27,0,7.86,8
335.70,90.59,27,0,7.86,8
336.20,90.70,27,0,7.86,8
336.71,90.86,27,0,7.86,8
337.22,91.00,27,0,7.86,8
337.72,91.14,27,0,7.86,8
338.23,91.29,27,0,7.86,8
338.73,91.43,27,0,7.86,8
339.24,91.55,27,0,7.86,8
339.75,91.70,27,0,7.86,8
340.25,91.84,27,0,7.86,8
340.76,91.99,27,0,7.86,8
341.27,92.13,27,0,7.86,8
341.77,85.57,25,0,7.86,8
342.28,85.69,25,0,7.86,8
342.79,85.81,25,0,7.86,8
343.29,85.94,25,0,7.86,8
343.80,84.40,24,0,7.86,8
344.30,82.25,23,0,7.86,8
344.81,82.38,23,0,7.86,8
345.32,82.44,23,0,7.86,8
345.82,82.44,23,0,7.86,8
346.33,85.60,25,0,7.85,8
346.83,89.46,27,0,7.98,8
347.34,89.58,27,0,7.98,8
347.85,89.71,27,0,7.98,8
348.35,89.86,27,0,7.98,8
348.86,90.00,27,0,7.98,8
349.36,90.16,27,0,7.98,8
349.87,90.30,27,0,7.98,8
350.38,90.41,27,0,7.98,8
350.88,90.56,27,0,7.98,8
351.39,90.69,27,0,7.98,8
351.89,90.83,27,0,7.98,8
352.40,91.00,27,0,7.98,8
352.91,86.17,26,0,7.98,8
353.41,86.30,26,0,7.98,8
353.92,86.41,26,0,7.98,8
354.43,86.54,26,0,7.98,8
354.93,83.10,24,0,7.98,8
355.44,83.15,24,0,7.98,8
355.94,83.15,24,0,7.98,8
356.45,89.77,27,0,8.17,8
356.96,89.89,27,0,8.17,8
357.46,90.02,27,0,8.17,8
357.97,90.18,27,0,8.17,8
358.48,88.72,26,0,8.17,8
358.98,88.86,26,0,8.17,8
359.49,88.99,26,0,8.17,8
360.00,89.10,26,0,8.17,8
360.50,89.23,26,0,8.17,8
361.01,89.38,26,0,8.17,8
361.51,89.53,26,0,8.17,8
362.02,89.66,26,0,8.17,8
362.53,89.81,26,0,8.17,8
363.03,89.91,26,0,8.17,8
363.54,90.04,26,0,8.17,8
364.05,90.19,26,0,8.17,8
